"DateTime","4RH","1RV","2RV","3RH","Series 5","Series 6","Series 7"
"2025-08-19 16:46:00",0.34942,1.09085,3.40045,0.24125,,,
"2025-08-19 17:46:00",0.47823,1.08513,3.46156,0.32204,,,
"2025-08-19 18:46:00",0.45006,1.08332,3.40634,0.27354,,,
"2025-08-19 19:46:00",0.40598,1.11159,3.39447,0.27905,,,
"2025-08-19 20:46:00",0.3543,1.053,3.33046,0.26094,,,
"2025-08-19 21:46:00",0.34465,1.01897,3.25325,0.26676,,,
"2025-08-19 22:46:00",0.36733,1.11051,3.13009,0.26121,,,
"2025-08-19 23:46:00",0.34376,1.20207,3.44605,0.26183,,,
"2025-08-20 00:46:00",0.34958,1.14633,3.20896,0.26664,,,
"2025-08-20 01:46:00",0.33165,1.12347,3.45192,0.25159,,,
"2025-08-20 02:46:00",0.35596,1.21422,3.46606,0.23,,,
"2025-08-20 03:46:00",0.31598,1.28913,3.97744,0.20207,,,
"2025-08-20 04:46:00",0.37089,1.26132,3.69072,0.20376,,,
"2025-08-20 05:46:00",0.37276,1.30565,3.54818,0.21263,,,
"2025-08-20 06:46:00",0.33442,1.21653,3.513,0.22083,,,
"2025-08-20 07:46:00",0.36476,1.13329,3.09788,0.22714,,,
"2025-08-20 08:46:00",0.37672,1.05919,3.77829,0.23338,,,
"2025-08-20 09:46:00",0.36086,1.02962,3.16471,0.22253,,,
"2025-08-20 10:46:00",0.38036,1.11636,3.21102,0.21491,,,
"2025-08-20 11:46:00",0.38301,1.11264,3.5384,0.20709,,,
"2025-08-20 12:46:00",0.49625,1.15723,3.80351,0.24441,,,
"2025-08-20 13:46:00",0.41644,1.10264,3.82758,0.27792,,,
"2025-08-20 14:46:00",0.41357,1.15964,3.57854,0.29704,,,
"2025-08-20 15:46:00",0.38271,1.10255,3.66755,0.2889,,,
"2025-08-20 16:46:00",0.37435,1.24903,3.30352,0.29986,,,
"2025-08-20 17:46:00",0.42887,1.2137,3.6724,0.31727,,,
"2025-08-20 18:46:00",0.4078,1.23016,3.71288,0.33853,,,
"2025-08-20 19:46:00",0.41739,1.19607,4.01956,0.30391,,,
"2025-08-20 20:46:00",0.42546,1.1839,3.50739,0.31342,,,
"2025-08-20 21:46:00",0.35392,1.32401,4.25245,0.3228,,,
"2025-08-20 22:46:00",0.38257,1.2644,4.21005,0.31674,,,
"2025-08-20 23:46:00",0.36103,1.01046,2.98296,0.36857,,,
"2025-08-21 00:46:00",0.43326,1.20609,3.62735,0.326,,,
"2025-08-21 01:46:00",0.37861,1.05531,3.40948,0.31635,,,
"2025-08-21 02:46:00",0.39584,1.20844,3.72976,0.32858,,,
"2025-08-21 03:46:00",0.33474,1.02368,3.16383,0.33969,,,
"2025-08-21 04:46:00",0.40795,1.16546,3.57498,0.33243,,,
"2025-08-21 05:46:00",0.38389,1.1232,3.37777,0.31986,,,
"2025-08-21 06:46:00",0.39246,1.09699,3.45472,0.40882,,,
"2025-08-21 07:46:00",0.39918,1.13026,3.11951,0.26714,,,
"2025-08-21 08:46:00",0.40591,1.19628,3.3369,0.25304,,,
"2025-08-21 09:46:00",0.38748,1.1102,3.3063,0.25044,,,
"2025-08-21 10:46:00",0.39384,1.03064,3.47346,0.24266,,,
"2025-08-21 11:46:00",0.35203,1.02209,3.51007,0.23273,,,
"2025-08-21 12:46:00",0.37959,1.07853,3.53593,0.27655,,,
"2025-08-21 13:46:00",0.46899,1.25102,3.87306,0.26808,,,
"2025-08-21 14:46:00",0.39532,1.21264,4.07515,0.29568,,,
"2025-08-21 15:46:00",0.46549,1.1799,3.76291,0.35376,,,
"2025-08-21 16:46:00",0.50435,1.12689,3.77521,0.31858,,,
"2025-08-21 17:46:00",0.45339,1.40448,4.73726,0.34583,,,
"2025-08-21 18:46:00",0.416,1.1884,3.75525,0.32102,,,
"2025-08-21 19:46:00",0.38874,1.15523,3.54991,0.29854,,,
"2025-08-21 20:46:00",0.48977,1.10561,3.18058,0.308,,,
"2025-08-21 21:46:00",0.48493,1.16061,3.56054,0.35035,,,
"2025-08-21 22:46:00",0.45273,1.03168,3.31996,0.31104,,,
"2025-08-21 23:46:00",0.40916,1.11133,3.24018,0.31093,,,
"2025-08-22 00:46:00",0.44468,1.14246,3.57721,0.30855,,,
"2025-08-22 01:46:00",0.40033,1.14879,3.77008,0.30974,,,
"2025-08-22 02:46:00",0.43687,1.19134,3.36761,0.28565,,,
"2025-08-22 03:46:00",0.43204,1.02674,3.55461,0.27819,,,
"2025-08-22 04:46:00",0.38499,1.05903,3.24152,0.26738,,,
"2025-08-22 05:46:00",0.3757,1.36018,3.35246,0.26892,,,
"2025-08-22 06:46:00",0.40494,1.17504,3.34711,0.27091,,,
"2025-08-22 07:46:00",0.38812,1.08822,3.28489,0.28846,,,
"2025-08-22 08:46:00",0.38786,1.02842,3.20381,0.29685,,,
"2025-08-22 09:46:00",0.39754,1.12089,3.11284,0.30869,,,
"2025-08-22 10:46:00",0.39103,1.15914,3.18655,0.31578,,,
"2025-08-22 11:46:00",0.36429,1.05899,2.95563,0.24959,,,
"2025-08-22 12:46:00",0.34209,0.88375,2.86395,0.26898,,,
"2025-08-22 13:46:00",0.34121,0.86812,2.83767,0.2531,,,
"2025-08-22 14:46:00",0.38637,0.95608,3.42341,0.34465,,,
"2025-08-22 15:46:00",0.42545,0.91511,3.41315,0.29318,,,
"2025-08-22 16:46:00",0.41039,1.13853,3.64661,0.31867,,,
"2025-08-22 17:46:00",0.36852,0.94417,3.20822,0.30758,,,
"2025-08-22 18:46:00",0.34361,0.89844,3.06985,0.33275,,,
"2025-08-22 19:46:00",0.36709,1.08594,3.51644,0.33371,,,
"2025-08-22 20:46:00",0.34849,1.09067,3.90714,0.32833,,,
"2025-08-22 21:46:00",0.36193,1.16508,3.27917,0.3198,,,
"2025-08-22 22:46:00",0.35045,1.1471,3.23083,0.30803,,,
"2025-08-22 23:46:00",0.33562,1.19003,3.81857,0.30839,,,
"2025-08-23 00:46:00",0.35513,0.9551,3.51131,0.32383,,,
"2025-08-23 01:46:00",0.38262,1.12532,4.38619,0.31291,,,
"2025-08-23 02:46:00",0.37809,1.1803,3.56844,0.33398,,,
"2025-08-23 03:46:00",0.3826,0.95256,3.19125,0.3207,,,
"2025-08-23 04:46:00",0.39799,0.95238,3.15261,0.32829,,,
"2025-08-23 05:46:00",0.41342,1.07796,3.41299,0.33472,,,
"2025-08-23 06:46:00",0.40532,0.93473,3.24274,0.35998,,,
"2025-08-23 07:46:00",0.43102,0.97463,3.765,0.36222,,,
"2025-08-23 08:46:00",0.39169,1.02532,3.38788,0.37562,,,
"2025-08-23 09:46:00",0.41683,1.08897,3.46755,0.38149,,,
"2025-08-23 10:46:00",0.40411,0.90361,3.25359,0.38546,,,
"2025-08-23 11:46:00",0.41451,0.92566,3.19773,0.3959,,,
"2025-08-23 12:46:00",0.42512,1.1297,3.97361,0.4033,,,
"2025-08-23 13:46:00",0.43428,0.92129,3.21409,0.39664,,,
"2025-08-23 14:46:00",0.44492,0.8708,3.06073,0.39458,,,
"2025-08-23 15:46:00",0.46169,0.97007,3.24692,0.3854,,,
"2025-08-23 16:46:00",0.44412,0.95994,3.63228,0.35583,,,
"2025-08-23 17:46:00",0.45046,0.89315,2.96841,0.36906,,,
"2025-08-23 18:46:00",0.47326,1.25749,3.89554,0.35071,,,
"2025-08-23 19:46:00",0.48881,1.42867,4.20168,0.36198,,,
"2025-08-23 20:46:00",0.4112,1.12224,4.05427,0.34031,,,
"2025-08-23 21:46:00",0.42138,0.9885,2.98511,0.30442,,,
"2025-08-23 22:46:00",0.387,1.22511,3.80972,0.31468,,,
"2025-08-23 23:46:00",0.40689,1.11708,4.05238,0.33139,,,
"2025-08-24 00:46:00",0.42768,1.19219,4.2297,0.33218,,,
"2025-08-24 01:46:00",0.40783,1.04257,3.62963,0.33893,,,
"2025-08-24 02:46:00",0.40562,1.08277,3.58942,0.35966,,,
"2025-08-24 03:46:00",0.41713,1.01126,3.50301,0.36551,,,
"2025-08-24 04:46:00",0.41879,1.08703,3.46071,0.34926,,,
"2025-08-24 05:46:00",0.42613,1.09455,3.98413,0.35586,,,
"2025-08-24 06:46:00",0.42334,1.08215,3.82656,0.36753,,,
"2025-08-24 07:46:00",0.4351,1.17797,4.11629,0.34639,,,
"2025-08-24 08:46:00",0.43913,1.05557,3.61647,0.34561,,,
"2025-08-24 09:46:00",0.43312,1.19852,4.00012,0.35046,,,
"2025-08-24 10:46:00",0.42172,0.92941,3.02164,0.35277,,,
"2025-08-24 11:46:00",0.46209,1.08676,3.21956,0.34648,,,
"2025-08-24 12:46:00",0.49646,1.10087,3.30429,0.34978,,,
"2025-08-24 13:46:00",0.47163,1.05712,3.43297,0.34605,,,
"2025-08-24 14:46:00",0.46222,1.12491,3.54963,0.35456,,,
"2025-08-24 15:46:00",0.46643,1.00428,3.58365,0.35534,,,
"2025-08-24 16:46:00",0.50589,1.12,4.02541,0.35388,,,
"2025-08-24 17:46:00",0.51397,1.11841,3.47588,0.32007,,,
"2025-08-24 18:46:00",0.49392,1.06157,3.01399,0.33302,,,
"2025-08-24 19:46:00",0.46107,1.22429,4.0043,0.33087,,,
"2025-08-24 20:46:00",0.48829,1.18964,3.38917,0.34391,,,
"2025-08-24 21:46:00",0.46197,1.04411,3.41938,0.33303,,,
"2025-08-24 22:46:00",0.51674,1.00602,3.32351,0.35045,,,
"2025-08-24 23:46:00",0.47098,1.12994,3.30623,0.34916,,,
"2025-08-25 00:46:00",0.50506,1.02223,3.59799,0.33,,,
"2025-08-25 01:46:00",0.56128,1.05062,3.24626,0.31956,,,
"2025-08-25 02:46:00",0.52051,1.28899,4.08616,0.31602,,,
"2025-08-25 03:46:00",0.49986,1.13608,3.21795,0.31096,,,
"2025-08-25 03:46:00",0.49986,,3.21795,0.31096,,,
"2025-08-25 03:46:00",0.49986,,3.21795,0.31096,,,
"2025-08-25 03:46:00",0.49986,,3.21795,0.31096,,,
"2025-08-25 03:46:00",0.49986,,3.21795,,,,
"2025-08-25 03:46:00",0.49986,,3.21795,,,,
"2025-08-25 03:46:00",0.49986,,3.21795,,,,
"2025-08-25 03:46:00",0.49986,,3.21795,,,,
"2025-08-25 03:46:00",,,3.21795,,,,
"2025-08-25 04:46:00",0.46432,1.17954,3.69093,0.31971,,,
"2025-08-25 04:46:00",0.46432,1.17954,3.69093,0.31971,,,
"2025-08-25 04:46:00",0.46432,,3.69093,0.31971,,,
"2025-08-25 04:46:00",0.46432,,3.69093,0.31971,,,
"2025-08-25 04:46:00",0.46432,,3.69093,0.31971,,,
"2025-08-25 04:46:00",,,3.69093,0.31971,,,
"2025-08-25 04:46:00",,,,0.31971,,,
"2025-08-25 04:46:00",,,,0.31971,,,
"2025-08-25 04:46:00",,,,0.31971,,,
"2025-08-25 04:46:00",,,,0.31971,,,
"2025-08-25 04:46:00",,,,0.31971,,,
"2025-08-25 05:46:00",0.52666,1.07199,3.52925,0.32334,,,
"2025-08-25 05:46:00",0.52666,1.07199,3.52925,0.32334,,,
"2025-08-25 05:46:00",0.52666,,3.52925,0.32334,,,
"2025-08-25 05:46:00",0.52666,,3.52925,0.32334,,,
"2025-08-25 05:46:00",0.52666,,3.52925,0.32334,,,
"2025-08-25 05:46:00",0.52666,,3.52925,0.32334,,,
"2025-08-25 05:46:00",0.52666,,,0.32334,,,
"2025-08-25 05:46:00",0.52666,,,,,,
"2025-08-25 06:46:00",0.4777,1.0643,3.27339,0.30881,,,
"2025-08-25 06:46:00",,1.0643,3.27339,0.30881,,,
"2025-08-25 06:46:00",,1.0643,3.27339,,,,
"2025-08-25 06:46:00",,1.0643,3.27339,,,,
"2025-08-25 06:46:00",,1.0643,3.27339,,,,
"2025-08-25 06:46:00",,,3.27339,,,,
"2025-08-25 06:46:00",,,3.27339,,,,
"2025-08-25 06:46:00",,,3.27339,,,,
"2025-08-25 07:46:00",0.52378,1.05452,3.04789,0.28231,,,
"2025-08-25 07:46:00",,1.05452,3.04789,0.28231,,,
"2025-08-25 07:46:00",,1.05452,3.04789,0.28231,,,
"2025-08-25 07:46:00",,1.05452,3.04789,0.28231,,,
"2025-08-25 07:46:00",,1.05452,3.04789,0.28231,,,
"2025-08-25 07:46:00",,,,0.28231,,,
"2025-08-25 07:46:00",,,,0.28231,,,
"2025-08-25 07:46:00",,,,0.28231,,,
"2025-08-25 07:46:00",,,,0.28231,,,
"2025-08-25 07:46:00",,,,0.28231,,,
"2025-08-25 07:46:00",,,,0.28231,,,
"2025-08-25 07:46:00",,,,0.28231,,,
"2025-08-25 07:46:00",,,,0.28231,,,
"2025-08-25 08:46:00",0.50232,1.12022,3.73461,0.29481,,,
"2025-08-25 08:46:00",0.50232,1.12022,3.73461,0.29481,,,
"2025-08-25 08:46:00",,1.12022,3.73461,0.29481,,,
"2025-08-25 08:46:00",,,3.73461,0.29481,,,
"2025-08-25 08:46:00",,,3.73461,0.29481,,,
"2025-08-25 08:46:00",,,3.73461,0.29481,,,
"2025-08-25 08:46:00",,,3.73461,0.29481,,,
"2025-08-25 08:46:00",,,3.73461,0.29481,,,
"2025-08-25 08:46:00",,,3.73461,,,,
"2025-08-25 08:46:00",,,3.73461,,,,
"2025-08-25 09:46:00",0.49483,1.00647,2.98219,0.31449,,,
"2025-08-25 10:46:00",0.49752,0.97852,2.94979,0.30977,,,
"2025-08-25 11:46:00",0.52619,1.12959,3.36342,0.30344,,,
"2025-08-25 12:46:00",0.34436,0.34456,0.35123,0.18257,,,
"2025-08-25 13:46:00",0.45652,1.44319,4.45954,0.26826,,,
"2025-08-25 14:46:00",0.42561,1.63686,4.63543,0.2783,,,
"2025-08-25 15:46:00",0.41363,1.33327,3.90718,0.27666,,,
"2025-08-25 16:46:00",0.43457,1.20124,3.88748,0.27512,,,
"2025-08-25 17:46:00",0.37858,1.54476,4.19398,0.25616,,,
"2025-08-25 18:46:00",0.37811,1.34938,4.00011,0.25943,,,
"2025-08-25 19:46:00",0.3779,1.23573,3.83613,0.27408,,,
"2025-08-25 20:46:00",0.39834,1.21999,3.77659,0.2651,,,
"2025-08-25 21:46:00",0.40109,1.2203,3.49022,0.24688,,,
"2025-08-25 22:46:00",0.35195,1.16892,3.63623,0.25063,,,
"2025-08-25 23:46:00",0.41372,1.12761,3.2757,0.24434,,,
"2025-08-26 00:46:00",0.4117,1.12714,3.28288,0.23814,,,
"2025-08-26 01:46:00",0.40061,1.1036,3.31661,0.23735,,,
"2025-08-26 02:46:00",0.3545,1.06176,3.18467,0.22825,,,
"2025-08-26 03:46:00",0.40069,1.15929,3.47533,0.23569,,,
"2025-08-26 04:46:00",0.40711,1.10097,3.48592,0.2375,,,
"2025-08-26 05:46:00",0.39856,1.15235,3.08903,0.23545,,,
"2025-08-26 06:46:00",0.37285,1.0836,3.41992,0.23179,,,
"2025-08-26 07:46:00",0.37456,1.05717,3.52204,0.26762,,,
"2025-08-26 08:46:00",0.38309,1.00281,3.22802,0.24823,,,
"2025-08-26 09:46:00",0.40951,1.09833,3.31332,0.24429,,,
"2025-08-26 10:46:00",0.35674,0.9386,3.07887,0.21432,,,
"2025-08-26 11:46:00",0.36494,1.04281,3.26587,0.2186,,,
"2025-08-26 12:46:00",0.34749,1.11041,3.28956,0.1823,,,
"2025-08-26 13:46:00",0.37137,1.06908,3.49927,0.19146,,,
"2025-08-26 14:46:00",0.36493,1.13136,3.33525,0.19257,,,
"2025-08-26 15:46:00",0.36784,1.14386,3.80336,0.20239,,,
"2025-08-26 16:46:00",0.36568,1.17844,3.65303,0.19517,,,
"2025-08-26 17:46:00",0.36923,1.18569,3.03079,0.19332,,,
"2025-08-26 18:46:00",0.36557,1.18396,3.49609,0.19646,,,
"2025-08-26 19:46:00",0.36991,1.1079,3.15806,0.22237,,,
"2025-08-26 20:46:00",0.38389,1.21196,3.19797,0.23648,,,
"2025-08-26 21:46:00",0.39579,0.93693,2.86855,0.25977,,,
"2025-08-26 22:46:00",0.49512,0.9976,3.35293,0.26488,,,
"2025-08-26 23:46:00",0.36877,1.10045,3.09683,0.27644,,,
"2025-08-27 00:46:00",0.3517,1.26692,3.64021,0.25359,,,
"2025-08-27 01:46:00",0.39643,0.96633,3.2815,0.22574,,,
"2025-08-27 02:46:00",0.43495,1.11035,3.4773,0.23753,,,
"2025-08-27 03:46:00",0.35556,1.08396,3.30903,0.2325,,,
"2025-08-27 04:46:00",0.38746,1.16611,2.97955,0.24038,,,
"2025-08-27 05:46:00",0.3825,1.07363,3.50208,0.25689,,,
"2025-08-27 06:46:00",0.39487,1.06388,3.30474,0.24427,,,
"2025-08-27 07:46:00",0.40663,1.07282,3.63159,0.23064,,,
"2025-08-27 08:46:00",0.37504,1.07208,3.29864,0.22285,,,
"2025-08-27 09:46:00",0.37284,1.02048,3.73009,0.23794,,,
"2025-08-27 10:46:00",0.40017,1.20654,3.81071,0.24021,,,
"2025-08-27 11:46:00",0.34866,0.9599,3.43774,0.2211,,,
"2025-08-27 12:46:00",0.45674,0.97108,3.20122,0.255,,,
"2025-08-27 13:46:00",0.41584,1.18441,3.67299,0.26602,,,
"2025-08-27 14:46:00",0.43977,0.92867,3.3423,0.25931,,,
"2025-08-27 15:46:00",0.41724,1.10596,3.34589,0.28394,,,
"2025-08-27 16:46:00",0.39873,1.13636,4.09479,0.26073,,,
"2025-08-27 17:46:00",0.38752,1.04294,3.85032,0.26218,,,
"2025-08-27 18:46:00",0.40617,0.98723,3.21717,0.29315,,,
"2025-08-27 19:46:00",0.40802,1.19984,3.51016,0.27517,,,
"2025-08-27 20:46:00",0.40304,1.00441,3.32683,0.26554,,,
"2025-08-27 21:46:00",0.37059,1.0991,3.59752,0.27159,,,
"2025-08-27 22:46:00",0.40273,1.2671,4.10984,0.27864,,,
"2025-08-27 23:46:00",0.42044,1.10606,3.87571,0.23444,,,
"2025-08-28 00:46:00",0.39259,1.04629,3.0759,0.21726,,,
"2025-08-28 01:46:00",0.39976,0.97601,3.39812,0.21258,,,
"2025-08-28 02:46:00",0.43431,0.94986,3.20594,0.26905,,,
"2025-08-28 03:46:00",0.43543,1.04719,3.54583,0.27519,,,
"2025-08-28 04:46:00",0.42439,1.02929,3.35908,0.27227,,,
"2025-08-28 05:46:00",0.45969,0.96071,3.16738,0.27983,,,
"2025-08-28 06:46:00",0.45964,1.1085,3.42686,0.31942,,,
"2025-08-28 07:46:00",0.44541,1.06095,3.39858,0.29153,,,
"2025-08-28 08:46:00",0.41746,0.98102,2.86981,0.29128,,,
"2025-08-28 09:46:00",0.44216,1.06041,3.20637,0.29672,,,
"2025-08-28 10:46:00",0.38544,1.13629,3.29787,0.30209,,,
"2025-08-28 11:46:00",0.37955,0.91079,3.17906,0.30957,,,
"2025-08-28 12:46:00",0.43372,0.91318,2.86382,0.29729,,,
"2025-08-28 13:46:00",0.39448,0.97423,3.89801,0.33382,,,
"2025-08-28 14:46:00",0.40128,0.93921,2.83654,0.30626,,,
"2025-08-28 15:46:00",0.39739,0.96888,3.08456,0.3046,,,
"2025-08-28 16:46:00",0.40405,1.06777,3.21621,0.283,,,
"2025-08-28 17:46:00",0.37298,1.05884,3.58974,0.30894,,,
"2025-08-28 18:46:00",0.3834,1.07619,3.36646,0.29319,,,
"2025-08-28 19:46:00",0.3736,0.89234,3.26694,0.30022,,,
"2025-08-28 20:46:00",0.38771,1.06687,3.47023,0.32602,,,
"2025-08-28 21:46:00",0.39792,1.24414,3.57817,0.30994,,,
"2025-08-28 22:46:00",0.36615,1.01218,3.30105,0.31267,,,
"2025-08-28 23:46:00",0.42551,0.99704,2.86863,0.32326,,,
"2025-08-29 00:46:00",0.43773,1.01583,3.39402,0.31735,,,
"2025-08-29 01:46:00",0.45789,1.1939,3.37295,0.32157,,,
"2025-08-29 02:46:00",0.4602,0.97516,3.02064,0.33276,,,
"2025-08-29 03:46:00",0.46515,1.01223,3.23542,0.32453,,,
"2025-08-29 04:46:00",0.44852,0.98741,2.94047,0.32753,,,
"2025-08-29 05:46:00",0.45636,0.94425,2.93866,0.31956,,,
"2025-08-29 06:46:00",0.43141,1.12762,3.57347,0.26943,,,
"2025-08-29 07:46:00",0.43112,0.93469,3.63416,0.2494,,,
"2025-08-29 08:46:00",0.44256,0.9539,3.21344,0.25403,,,
"2025-08-29 09:46:00",0.41414,0.9686,3.26152,0.2574,,,
"2025-08-29 10:46:00",0.41784,1.02062,3.24529,0.2479,,,
"2025-08-29 11:46:00",0.4358,0.85812,3.41384,0.25,,,
"2025-08-29 12:46:00",0.41621,0.9418,2.86186,0.25979,,,
"2025-08-29 13:46:00",0.41456,1.08484,3.34759,0.27368,,,
"2025-08-29 14:46:00",0.43303,1.18159,3.98519,0.24671,,,
"2025-08-29 15:46:00",0.40726,1.00045,3.17461,0.2625,,,
"2025-08-29 16:46:00",0.4149,1.1358,3.59137,0.28139,,,
"2025-08-29 17:46:00",0.42741,0.92808,3.31254,0.25035,,,
"2025-08-29 18:46:00",0.41115,0.89871,2.92017,0.28666,,,
"2025-08-29 19:46:00",0.40423,1.03903,3.18255,0.30127,,,
"2025-08-29 20:46:00",0.49863,0.95433,3.13152,0.30313,,,
"2025-08-29 21:46:00",0.43155,1.02917,2.83926,0.2939,,,
"2025-08-29 21:46:00",0.43155,1.02917,2.83926,0.2939,,,
"2025-08-29 22:46:00",0.38157,1.0927,3.29809,0.20263,,,
"2025-08-29 23:46:00",0.39581,1.15682,3.66096,0.22946,,,
"2025-08-30 00:46:00",0.22128,1.05443,2.99386,0.25136,,,
"2025-08-30 01:46:00",0.38366,1.17254,3.50826,0.26049,,,
"2025-08-30 02:46:00",0.39349,0.99568,2.99143,0.26424,,,
"2025-08-30 03:46:00",0.42053,1.12712,2.89858,0.26847,,,
"2025-08-30 04:46:00",0.38688,1.00366,2.96631,0.27739,,,
"2025-08-30 05:46:00",0.42856,1.04808,3.04705,0.27413,,,
"2025-08-30 06:46:00",0.42267,1.0326,3.15021,0.25959,,,
"2025-08-30 07:46:00",0.38541,1.12151,3.40692,0.26081,,,
"2025-08-30 08:46:00",0.39777,1.0257,3.62471,0.26682,,,
"2025-08-30 09:46:00",0.41519,1.01689,3.02281,0.26487,,,
"2025-08-30 10:46:00",0.39031,0.99655,2.95487,0.27498,,,
"2025-08-30 11:46:00",0.41271,1.15039,3.31142,0.25624,,,
"2025-08-30 12:46:00",0.38669,0.92022,3.13777,0.26772,,,
"2025-08-30 13:46:00",0.35711,1.02796,3.1245,0.26376,,,
"2025-08-30 14:46:00",0.40569,0.99324,3.02208,0.30124,,,
"2025-08-30 15:46:00",0.5072,1.16548,3.54526,0.27348,,,
"2025-08-30 16:46:00",0.43561,1.03635,3.69218,0.23048,,,
"2025-08-30 17:46:00",0.40961,1.29282,3.60535,0.24846,,,
"2025-08-30 18:46:00",0.42772,1.10723,3.20184,0.25129,,,
"2025-08-30 19:46:00",0.41906,1.13532,3.58361,0.28269,,,
"2025-08-30 20:46:00",0.42093,1.15834,3.38121,0.26738,,,
"2025-08-30 21:46:00",0.44379,1.00563,2.97494,0.29267,,,
"2025-08-30 22:46:00",0.47177,1.15584,3.13585,0.25391,,,
"2025-08-30 23:46:00",0.47564,0.99605,2.82867,0.2395,,,
"2025-08-31 00:46:00",0.46077,0.95143,3.13869,0.27212,,,
"2025-08-31 01:46:00",0.45566,1.10956,3.75092,0.21708,,,
"2025-08-31 02:46:00",0.47872,1.02493,3.34656,0.24688,,,
"2025-08-31 02:46:00",,1.02493,3.34656,0.24688,,,
"2025-08-31 03:46:00",0.39817,1.03546,3.14219,0.27854,,,
"2025-08-31 03:46:00",,1.03546,3.14219,0.27854,,,
"2025-08-31 04:46:00",0.43966,1.05458,3.02134,0.19159,,,
"2025-08-31 04:46:00",0.43966,1.05458,,0.19159,,,
"2025-08-31 05:46:00",0.44137,1.19678,3.34986,0.21558,,,
"2025-08-31 05:46:00",,,3.34986,,,,
"2025-08-31 05:46:00",,,3.34986,,,,
"2025-08-31 06:46:00",0.4531,1.21807,3.26489,0.29157,,,
"2025-08-31 06:46:00",,,3.26489,0.29157,,,
"2025-08-31 06:46:00",,,,0.29157,,,
"2025-08-31 06:46:00",,,,0.29157,,,
"2025-08-31 07:46:00",0.45845,1.16692,3.44244,0.2153,,,
"2025-08-31 07:46:00",,1.16692,3.44244,0.2153,,,
"2025-08-31 07:46:00",,1.16692,,,,,
"2025-08-31 08:46:00",0.40008,1.04191,3.26262,0.26228,,,
"2025-08-31 08:46:00",,1.04191,,,,,
"2025-08-31 08:46:00",,1.04191,,,,,
"2025-08-31 09:46:00",0.43424,1.00022,3.1978,0.3286,,,
"2025-08-31 09:46:00",,1.00022,3.1978,0.3286,,,
"2025-08-31 09:46:00",,1.00022,3.1978,0.3286,,,
"2025-08-31 09:46:00",,,3.1978,,,,
"2025-08-31 10:46:00",0.54515,1.02751,3.45789,0.23311,,,
"2025-08-31 10:46:00",,1.02751,3.45789,0.23311,,,
"2025-08-31 10:46:00",,,,0.23311,,,
"2025-08-31 11:46:00",0.4835,1.07403,3.35949,0.24085,,,
"2025-08-31 11:46:00",,1.07403,,0.24085,,,
"2025-08-31 11:46:00",,1.07403,,,,,
"2025-08-31 12:46:00",0.43681,0.89678,3.01222,0.32508,,,
"2025-08-31 12:46:00",,0.89678,3.01222,0.32508,,,
"2025-08-31 12:46:00",,0.89678,,,,,
"2025-08-31 12:46:00",,0.89678,,,,,
"2025-08-31 13:46:00",0.45269,1.133,3.66454,0.2209,,,
"2025-08-31 13:46:00",,1.133,3.66454,0.2209,,,
"2025-08-31 13:46:00",,,3.66454,0.2209,,,
"2025-08-31 14:46:00",0.42122,1.17473,3.61065,0.25818,,,
"2025-08-31 14:46:00",,1.17473,3.61065,,,,
"2025-08-31 15:46:00",0.40494,1.02061,3.30201,0.3334,,,
"2025-08-31 15:46:00",0.40494,1.02061,3.30201,0.3334,,,
"2025-08-31 15:46:00",0.40494,1.02061,,,,,
"2025-08-31 16:46:00",0.44591,1.21352,3.65151,0.32767,,,
"2025-08-31 16:46:00",,1.21352,3.65151,0.32767,,,
"2025-08-31 16:46:00",,1.21352,,,,,
"2025-08-31 17:46:00",0.46103,1.16282,3.72794,0.25875,,,
"2025-08-31 17:46:00",0.46103,1.16282,,0.25875,,,
"2025-08-31 17:46:00",,1.16282,,0.25875,,,
"2025-08-31 18:46:00",0.46563,1.13416,3.05234,0.31758,,,
"2025-08-31 18:46:00",,1.13416,3.05234,,,,
"2025-08-31 19:46:00",0.47795,1.08561,3.07098,0.30794,,,
"2025-08-31 19:46:00",,1.08561,3.07098,0.30794,,,
"2025-08-31 19:46:00",,,3.07098,0.30794,,,
"2025-08-31 19:46:00",,,,0.30794,,,
"2025-08-31 20:46:00",0.47702,1.00627,3.11927,0.22444,,,
"2025-08-31 20:46:00",,,,0.22444,,,
"2025-08-31 21:46:00",0.43373,1.15861,3.32178,0.20202,,,
"2025-08-31 22:46:00",0.39995,1.14085,3.11531,0.1943,,,
"2025-08-31 23:46:00",0.37646,0.99919,2.88482,0.21622,,,
"2025-09-01 00:46:00",0.4053,1.16081,3.07662,0.281,,,
"2025-09-01 01:46:00",0.42701,1.11563,3.3379,0.25186,,,
"2025-09-01 02:46:00",0.43852,1.11479,3.2616,0.29959,,,
"2025-09-01 03:46:00",0.39433,0.94835,2.6559,0.25069,,,
"2025-09-01 04:46:00",0.43723,1.16817,3.12871,0.23406,,,
"2025-09-01 05:46:00",0.4308,1.05278,3.18519,0.33379,,,
"2025-09-01 06:46:00",0.41471,1.09128,3.03086,0.25341,,,
"2025-09-01 07:46:00",0.45975,0.96391,2.9463,0.25955,,,
"2025-09-01 08:46:00",0.43292,1.09504,3.26369,0.27402,,,
"2025-09-01 09:46:00",0.44702,1.08168,3.34591,0.34426,,,
